#,Date-,Ch:1 - Temp   (°C),Ch:2 - Millivolts   (mv),pH,Button Down,Button Up,Host Connected,End of File
20862,3/26/2024 20:15,13.57,10.88,6.63,,,,
20863,3/26/2024 20:30,13.55,10.94,6.63,,,,
20864,3/26/2024 20:45,13.52,11.08,6.63,,,,
20865,3/26/2024 21:00,13.5,10.86,6.63,,,,
20866,3/26/2024 21:15,13.47,10.91,6.63,,,,
20867,3/26/2024 21:30,13.47,10.91,6.63,,,,
20868,3/26/2024 21:45,13.45,10.92,6.63,,,,
20869,3/26/2024 22:00,13.43,10.83,6.63,,,,
20870,3/26/2024 22:15,13.4,10.98,6.63,,,,
20871,3/26/2024 22:30,13.38,10.98,6.63,,,,
20872,3/26/2024 22:45,13.35,10.95,6.63,,,,
20873,3/26/2024 23:00,13.33,10.94,6.63,,,,
20874,3/26/2024 23:15,13.31,10.89,6.63,,,,
20875,3/26/2024 23:30,13.28,10.86,6.63,,,,
20876,3/26/2024 23:45,13.28,10.81,6.63,,,,
20877,3/27/2024 0:00,13.26,10.81,6.63,,,,
20878,3/27/2024 0:15,13.23,10.75,6.63,,,,
20879,3/27/2024 0:30,13.21,10.67,6.63,,,,
20880,3/27/2024 0:45,13.18,10.61,6.63,,,,
20881,3/27/2024 1:00,13.18,10.39,6.64,,,,
20882,3/27/2024 1:15,13.16,10.23,6.64,,,,
20883,3/27/2024 1:30,13.14,10.22,6.64,,,,
20884,3/27/2024 1:45,13.14,10.16,6.64,,,,
20885,3/27/2024 2:00,13.11,10.08,6.64,,,,
20886,3/27/2024 2:15,13.09,10.11,6.64,,,,
20887,3/27/2024 2:30,13.09,10.17,6.64,,,,
20888,3/27/2024 2:45,13.06,10.03,6.64,,,,
20889,3/27/2024 3:00,13.06,9.86,6.65,,,,
20890,3/27/2024 3:15,13.06,9.95,6.65,,,,
20891,3/27/2024 3:30,13.04,10.02,6.64,,,,
20892,3/27/2024 3:45,13.04,10.02,6.64,,,,
20893,3/27/2024 4:00,13.04,10.05,6.64,,,,
20894,3/27/2024 4:15,13.04,10.05,6.64,,,,
20895,3/27/2024 4:30,13.04,9.88,6.65,,,,
20896,3/27/2024 4:45,13.04,9.83,6.65,,,,
20897,3/27/2024 5:00,13.02,9.83,6.65,,,,
20898,3/27/2024 5:15,13.02,9.63,6.65,,,,
20899,3/27/2024 5:30,13.02,9.47,6.65,,,,
20900,3/27/2024 5:45,13.02,9.55,6.65,,,,
20901,3/27/2024 6:00,13.02,9.59,6.65,,,,
20902,3/27/2024 6:15,13.02,9.52,6.65,,,,
20903,3/27/2024 6:30,13.02,9.41,6.66,,,,
20904,3/27/2024 6:45,13.02,9.72,6.65,,,,
20905,3/27/2024 7:00,13.02,9.69,6.65,,,,
20906,3/27/2024 7:15,13.02,9.92,6.65,,,,
20907,3/27/2024 7:30,12.99,10.16,6.64,,,,
20908,3/27/2024 7:45,12.99,10.13,6.64,,,,
20909,3/27/2024 8:00,12.99,10.13,6.64,,,,
20910,3/27/2024 8:15,12.99,10.17,6.64,,,,
20911,3/27/2024 8:30,12.99,10.3,6.64,,,,
20912,3/27/2024 8:45,13.02,10.34,6.64,,,,
20913,3/27/2024 9:00,13.02,10.36,6.64,,,,
20914,3/27/2024 9:15,13.04,10.31,6.64,,,,
20915,3/27/2024 9:30,13.04,10.27,6.64,,,,
20916,3/27/2024 9:45,13.06,10.16,6.64,,,,
20917,3/27/2024 10:00,13.09,10.11,6.64,,,,
20918,3/27/2024 10:15,13.11,10.06,6.64,,,,
20919,3/27/2024 10:30,13.14,10.02,6.64,,,,
20920,3/27/2024 10:45,13.18,10,6.64,,,,
20921,3/27/2024 11:00,13.23,10.03,6.64,,,,
20922,3/27/2024 11:15,13.26,9.97,6.65,,,,
20923,3/27/2024 11:30,13.31,9.78,6.65,,,,
20924,3/27/2024 11:45,13.35,9.67,6.65,,,,
20925,3/27/2024 12:00,13.4,9.55,6.65,,,,
20926,3/27/2024 12:15,13.43,9.42,6.66,,,,
20927,3/27/2024 12:30,13.45,9.48,6.65,,,,
20928,3/27/2024 12:45,13.47,9.56,6.65,,,,
20929,3/27/2024 13:00,13.5,9.7,6.65,,,,
20930,3/27/2024 13:15,13.55,9.48,6.65,,,,
20931,3/27/2024 13:30,13.57,9.53,6.65,,,,
20932,3/27/2024 13:45,13.62,9.53,6.65,,,,
20933,3/27/2024 14:00,13.67,9.47,6.66,,,,
20934,3/27/2024 14:15,13.71,9.61,6.65,,,,
20935,3/27/2024 14:30,13.74,9.69,6.65,,,,
20936,3/27/2024 14:45,13.76,9.75,6.65,,,,
20937,3/27/2024 15:00,13.81,9.77,6.65,,,,
20938,3/27/2024 15:15,13.83,9.77,6.65,,,,
20939,3/27/2024 15:30,13.88,9.77,6.65,,,,
20940,3/27/2024 15:45,13.93,9.73,6.65,,,,
20941,3/27/2024 16:00,13.98,9.69,6.65,,,,
20942,3/27/2024 16:15,14.05,9.64,6.65,,,,
20943,3/27/2024 16:30,14.12,9.59,6.65,,,,
20944,3/27/2024 16:45,14.19,9.58,6.65,,,,
20945,3/27/2024 17:00,14.24,9.61,6.65,,,,
20946,3/27/2024 17:15,14.31,9.59,6.65,,,,
20947,3/27/2024 17:30,14.36,9.7,6.65,,,,
20948,3/27/2024 17:45,14.41,9.73,6.65,,,,
20949,3/27/2024 18:00,14.43,9.75,6.65,,,,
20950,3/27/2024 18:15,14.48,9.78,6.65,,,,
20951,3/27/2024 18:30,14.51,9.84,6.65,,,,
20952,3/27/2024 18:45,14.53,9.94,6.65,,,,
20953,3/27/2024 19:00,14.55,10.03,6.65,,,,
20954,3/27/2024 19:15,14.55,10.16,6.64,,,,
20955,3/27/2024 19:30,14.55,10.27,6.64,,,,
20956,3/27/2024 19:45,14.55,10.3,6.64,,,,
20957,3/27/2024 20:00,14.58,10.27,6.64,,,,
20958,3/27/2024 20:15,14.58,10.31,6.64,,,,
20959,3/27/2024 20:30,14.58,10.33,6.64,,,,
20960,3/27/2024 20:45,14.6,10.38,6.64,,,,
20961,3/27/2024 21:00,14.6,10.34,6.64,,,,
20962,3/27/2024 21:15,14.6,10.36,6.64,,,,
20963,3/27/2024 21:30,14.6,10.39,6.64,,,,
20964,3/27/2024 21:45,14.6,10.44,6.64,,,,
20965,3/27/2024 22:00,14.6,10.42,6.64,,,,
20966,3/27/2024 22:15,14.6,10.41,6.64,,,,
20967,3/27/2024 22:30,14.6,10.44,6.64,,,,
20968,3/27/2024 22:45,14.6,10.31,6.64,,,,
20969,3/27/2024 23:00,14.6,10.39,6.64,,,,
20970,3/27/2024 23:15,14.6,10.31,6.64,,,,
20971,3/27/2024 23:30,14.6,10.42,6.64,,,,
20972,3/27/2024 23:45,14.58,10.3,6.64,,,,
20973,3/28/2024 0:00,14.58,10.61,6.64,,,,
20974,3/28/2024 0:15,14.58,10.38,6.64,,,,
20975,3/28/2024 0:30,14.58,10.42,6.64,,,,
20976,3/28/2024 0:45,14.58,10.39,6.64,,,,
20977,3/28/2024 1:00,14.58,10.42,6.64,,,,
20978,3/28/2024 1:15,14.55,10.34,6.64,,,,
20979,3/28/2024 1:30,14.53,10.33,6.64,,,,
20980,3/28/2024 1:45,14.53,10.39,6.64,,,,
20981,3/28/2024 2:00,14.51,10.3,6.64,,,,
20982,3/28/2024 2:15,14.48,10.22,6.64,,,,
20983,3/28/2024 2:30,14.48,10.16,6.64,,,,
20984,3/28/2024 2:45,14.46,10.17,6.64,,,,
20985,3/28/2024 3:00,14.46,10.19,6.64,,,,
20986,3/28/2024 3:15,14.43,10.23,6.64,,,,
20987,3/28/2024 3:30,14.41,10.05,6.65,,,,
20988,3/28/2024 3:45,14.22,9.92,6.65,,,,
20989,3/28/2024 4:00,14,9.91,6.65,,,,
20990,3/28/2024 4:15,13.86,10.06,6.64,,,,
20991,3/28/2024 4:30,13.74,10.2,6.64,,,,
20992,3/28/2024 4:45,13.52,9.83,6.65,,,,
20993,3/28/2024 5:00,12.49,11.45,6.62,,,,
20994,3/28/2024 5:15,11.95,12.72,6.59,,,,
20995,3/28/2024 5:30,11.76,13.39,6.58,,,,
20996,3/28/2024 5:45,11.71,13.98,6.57,,,,
20997,3/28/2024 6:00,11.69,14.08,6.57,,,,
20998,3/28/2024 6:15,11.73,13.92,6.57,,,,
20999,3/28/2024 6:30,11.78,13.94,6.57,,,,
21000,3/28/2024 6:45,11.83,13.95,6.57,,,,
21001,3/28/2024 7:00,11.93,14.06,6.57,,,,
21002,3/28/2024 7:15,12.03,14.02,6.57,,,,
21003,3/28/2024 7:30,12.12,13.95,6.57,,,,
21004,3/28/2024 7:45,12.22,13.77,6.57,,,,
21005,3/28/2024 8:00,12.34,13.84,6.57,,,,
21006,3/28/2024 8:15,12.63,13.64,6.58,,,,
21007,3/28/2024 8:30,12.36,13.31,6.58,,,,
21008,3/28/2024 8:45,12.27,13.16,6.59,,,,
21009,3/28/2024 9:00,12.22,13.08,6.59,,,,
21010,3/28/2024 9:15,12.24,13.14,6.59,,,,
21011,3/28/2024 9:30,12.27,13.17,6.59,,,,
21012,3/28/2024 9:45,12.27,13.33,6.58,,,,
21013,3/28/2024 10:00,12.29,13.33,6.58,,,,
21014,3/28/2024 10:15,12.32,13.36,6.58,,,,
21015,3/28/2024 10:30,12.36,13.3,6.58,,,,
21016,3/28/2024 10:45,12.39,13.48,6.58,,,,
21017,3/28/2024 11:00,12.44,13.14,6.59,,,,
21018,3/28/2024 11:15,12.51,13.05,6.59,,,,
21019,3/28/2024 11:30,12.58,12.83,6.59,,,,
21020,3/28/2024 11:45,12.68,12.81,6.59,,,,
21021,3/28/2024 12:00,12.85,12.64,6.6,,,,
21022,3/28/2024 12:15,13.02,12.7,6.6,,,,
21023,3/28/2024 12:30,12.85,12.98,6.59,,,,
21024,3/28/2024 12:45,12.73,12.83,6.59,,,,
21025,3/28/2024 13:00,12.7,12.86,6.59,,,,
21026,3/28/2024 13:15,12.73,12.91,6.59,,,,
21027,3/28/2024 13:30,12.75,13.2,6.59,,,,
21028,3/28/2024 13:45,12.77,13.2,6.59,,,,
21029,3/28/2024 14:00,12.82,13.34,6.58,,,,
21030,3/28/2024 14:15,12.87,13.28,6.58,,,,
21031,3/28/2024 14:30,12.92,13.09,6.59,,,,
21032,3/28/2024 14:45,12.97,12.98,6.59,,,,
21033,3/28/2024 15:00,13.04,12.61,6.6,,,,
21034,3/28/2024 15:15,13.11,12.47,6.6,,,,
21035,3/28/2024 15:30,13.18,12.14,6.61,,,,
21036,3/28/2024 15:45,13.28,12.33,6.6,,,,
21037,3/28/2024 16:00,13.26,12.27,6.6,,,,
21038,3/28/2024 16:15,13.23,12.31,6.6,,,,
21039,3/28/2024 16:30,13.23,11.97,6.61,,,,
21040,3/28/2024 16:45,13.23,11.92,6.61,,,,
21041,3/28/2024 17:00,13.26,11.89,6.61,,,,
21042,3/28/2024 17:15,13.28,11.69,6.61,,,,
21043,3/28/2024 17:30,13.31,11.73,6.61,,,,
21044,3/28/2024 17:45,13.35,11.47,6.62,,,,
21045,3/28/2024 18:00,13.38,11.25,6.62,,,,
21046,3/28/2024 18:15,13.43,11.31,6.62,,,,
21047,3/28/2024 18:30,13.45,11.2,6.62,,,,
21048,3/28/2024 18:45,13.5,11,6.63,,,,
21049,3/28/2024 19:00,13.52,10.88,6.63,,,,
21050,3/28/2024 19:15,13.55,11,6.63,,,,
21051,3/28/2024 19:30,13.59,10.81,6.63,,,,
21052,3/28/2024 19:45,13.62,10.89,6.63,,,,
21053,3/28/2024 20:00,13.64,10.83,6.63,,,,
21054,3/28/2024 20:15,13.67,10.59,6.63,,,,
21055,3/28/2024 20:30,13.69,10.55,6.64,,,,
21056,3/28/2024 20:45,13.69,10.58,6.64,,,,
21057,3/28/2024 21:00,13.71,10.89,6.63,,,,
21058,3/28/2024 21:15,13.74,10.38,6.64,,,,
21059,3/28/2024 21:30,13.76,10.19,6.64,,,,
21060,3/28/2024 21:45,13.76,9.78,6.65,,,,
21061,3/28/2024 22:00,13.79,9.94,6.65,,,,
21062,3/28/2024 22:15,13.79,10.13,6.64,,,,
21063,3/28/2024 22:30,13.81,10.47,6.64,,,,
21064,3/28/2024 22:45,13.81,10.28,6.64,,,,
21065,3/28/2024 23:00,13.81,10.09,6.64,,,,
21066,3/28/2024 23:15,13.81,10.34,6.64,,,,
21067,3/28/2024 23:30,13.83,10.31,6.64,,,,
21068,3/28/2024 23:45,13.83,10.36,6.64,,,,
21069,3/29/2024 0:00,13.83,10.44,6.64,,,,
21070,3/29/2024 0:15,13.83,10.47,6.64,,,,
21071,3/29/2024 0:30,13.83,10.45,6.64,,,,
21072,3/29/2024 0:45,13.83,10.53,6.64,,,,
21073,3/29/2024 1:00,13.83,10.52,6.64,,,,
21074,3/29/2024 1:15,13.83,10.2,6.64,,,,
21075,3/29/2024 1:30,13.81,10.5,6.64,,,,
21076,3/29/2024 1:45,13.81,10.31,6.64,,,,
21077,3/29/2024 2:00,13.81,10.47,6.64,,,,
21078,3/29/2024 2:15,13.81,10.84,6.63,,,,
21079,3/29/2024 2:30,13.79,10.73,6.63,,,,
21080,3/29/2024 2:45,13.79,10.66,6.63,,,,
21081,3/29/2024 3:00,13.79,10.64,6.63,,,,
21082,3/29/2024 3:15,13.79,10.95,6.63,,,,
21083,3/29/2024 3:30,13.76,10.81,6.63,,,,
21084,3/29/2024 3:45,13.76,10.67,6.63,,,,
21085,3/29/2024 4:00,13.76,10.77,6.63,,,,
21086,3/29/2024 4:15,13.74,11,6.63,,,,
21087,3/29/2024 4:30,13.74,10.66,6.63,,,,
21088,3/29/2024 4:45,13.74,11,6.63,,,,
21089,3/29/2024 5:00,13.71,11.09,6.63,,,,
21090,3/29/2024 5:15,13.71,11.11,6.63,,,,
21091,3/29/2024 5:30,13.69,11.28,6.62,,,,
21092,3/29/2024 5:45,13.69,11.13,6.63,,,,
21093,3/29/2024 6:00,13.67,11.13,6.63,,,,
21094,3/29/2024 6:15,13.67,10.83,6.63,,,,
21095,3/29/2024 6:30,13.64,11.38,6.62,,,,
21096,3/29/2024 6:45,13.64,11.11,6.63,,,,
21097,3/29/2024 7:00,13.62,11.02,6.63,,,,
21098,3/29/2024 7:15,13.59,11.64,6.62,,,,
21099,3/29/2024 7:30,13.59,11.45,6.62,,,,
21100,3/29/2024 7:45,13.57,11.45,6.62,,,,
21101,3/29/2024 8:00,13.57,11.39,6.62,,,,
21102,3/29/2024 8:15,13.55,11.42,6.62,,,,
21103,3/29/2024 8:30,13.55,11.27,6.62,,,,
21104,3/29/2024 8:45,13.55,11.36,6.62,,,,
21105,3/29/2024 9:00,13.52,11.45,6.62,,,,
21106,3/29/2024 9:15,13.52,11.44,6.62,,,,
21107,3/29/2024 9:30,13.52,11.38,6.62,,,,
21108,3/29/2024 9:45,13.52,11.2,6.62,,,,
21109,3/29/2024 10:00,13.5,11.09,6.63,,,,
21110,3/29/2024 10:15,13.52,11.22,6.62,,,,
21111,3/29/2024 10:30,13.59,11.16,6.62,,,,
21112,3/29/2024 10:45,13.69,11.05,6.63,,,,
21113,3/29/2024 11:00,13.81,10.75,6.63,,,,
21114,3/29/2024 11:15,13.93,10.41,6.64,,,,
21115,3/29/2024 11:30,14.05,9.98,6.65,,,,
21116,3/29/2024 11:45,14.17,9.81,6.65,,,,
21117,3/29/2024 12:00,14.27,9.83,6.65,,,,
21118,3/29/2024 12:15,14.34,10.05,6.65,,,,
21119,3/29/2024 12:30,14.43,10.09,6.64,,,,
21120,3/29/2024 12:45,14.53,10.11,6.64,,,,
21121,3/29/2024 13:00,14.6,10.33,6.64,,,,
21122,3/29/2024 13:15,14.67,10.44,6.64,,,,
21123,3/29/2024 13:30,14.74,10.58,6.64,,,,
21124,3/29/2024 13:45,14.82,10.64,6.64,,,,
21125,3/29/2024 14:00,14.86,10.73,6.63,,,,
21126,3/29/2024 14:15,14.91,10.92,6.63,,,,
21127,3/29/2024 14:30,14.98,10.98,6.63,,,,
21128,3/29/2024 14:45,15.06,11.03,6.63,,,,
21129,3/29/2024 15:00,15.08,11.2,6.63,,,,
21130,3/29/2024 15:15,15.08,11.34,6.62,,,,
21131,3/29/2024 15:30,15.06,11.56,6.62,,,,
21132,3/29/2024 15:45,15.08,11.72,6.62,,,,
21133,3/29/2024 16:00,15.08,11.84,6.61,,,,
21134,3/29/2024 16:15,15.08,11.97,6.61,,,,
21135,3/29/2024 16:30,15.08,12.25,6.61,,,,
21136,3/29/2024 16:45,15.08,12.36,6.6,,,,
21137,3/29/2024 17:00,15.08,12.41,6.6,,,,
21138,3/29/2024 17:15,15.08,12.45,6.6,,,,
21139,3/29/2024 17:30,15.06,12.5,6.6,,,,
21140,3/29/2024 17:45,15.03,12.5,6.6,,,,
21141,3/29/2024 18:00,15.01,12.47,6.6,,,,
21142,3/29/2024 18:15,14.98,12.45,6.6,,,,
21143,3/29/2024 18:30,14.94,12.48,6.6,,,,
21144,3/29/2024 18:45,14.91,12.48,6.6,,,,
21145,3/29/2024 19:00,14.89,12.45,6.6,,,,
21146,3/29/2024 19:15,14.86,12.45,6.6,,,,
21147,3/29/2024 19:30,14.84,12.48,6.6,,,,
21148,3/29/2024 19:45,14.82,12.59,6.6,,,,
21149,3/29/2024 20:00,14.79,12.55,6.6,,,,
21150,3/29/2024 20:15,14.77,12.52,6.6,,,,
21151,3/29/2024 20:30,14.74,12.52,6.6,,,,
21152,3/29/2024 20:45,14.74,12.47,6.6,,,,
21153,3/29/2024 21:00,14.72,12.42,6.6,,,,
21154,3/29/2024 21:15,14.7,12.41,6.6,,,,
21155,3/29/2024 21:30,14.65,12.41,6.6,,,,
21156,3/29/2024 21:45,14.62,12.45,6.6,,,,
21157,3/29/2024 22:00,14.62,12.41,6.6,,,,
21158,3/29/2024 22:15,14.6,12.39,6.6,,,,
21159,3/29/2024 22:30,14.58,12.39,6.6,,,,
21160,3/29/2024 22:45,14.55,12.42,6.6,,,,
21161,3/29/2024 23:00,14.55,12.44,6.6,,,,
21162,3/29/2024 23:15,14.53,12.42,6.6,,,,
21163,3/29/2024 23:30,14.51,12.5,6.6,,,,
21164,3/29/2024 23:45,14.51,12.39,6.6,,,,
21165,3/30/2024 0:00,14.48,12.33,6.6,,,,
21166,3/30/2024 0:15,14.46,12.3,6.6,,,,
21167,3/30/2024 0:30,14.43,12.27,6.61,,,,
21168,3/30/2024 0:45,14.41,12.22,6.61,,,,
21169,3/30/2024 1:00,14.39,12.19,6.61,,,,
21170,3/30/2024 1:15,14.36,12.16,6.61,,,,
21171,3/30/2024 1:30,14.36,12.13,6.61,,,,
21172,3/30/2024 1:45,14.34,12.09,6.61,,,,
21173,3/30/2024 2:00,14.31,12.06,6.61,,,,
21174,3/30/2024 2:15,14.31,12.06,6.61,,,,
21175,3/30/2024 2:30,14.29,12.03,6.61,,,,
21176,3/30/2024 2:45,14.29,11.91,6.61,,,,
21177,3/30/2024 3:00,14.27,11.88,6.61,,,,
21178,3/30/2024 3:15,14.27,11.84,6.61,,,,
21179,3/30/2024 3:30,14.24,11.83,6.61,,,,
21180,3/30/2024 3:45,14.24,11.78,6.61,,,,
21181,3/30/2024 4:00,14.24,11.75,6.61,,,,
21182,3/30/2024 4:15,14.22,11.7,6.62,,,,
21183,3/30/2024 4:30,14.22,11.69,6.62,,,,
21184,3/30/2024 4:45,14.22,11.67,6.62,,,,
21185,3/30/2024 5:00,14.22,11.63,6.62,,,,
21186,3/30/2024 5:15,14.19,11.59,6.62,,,,
21187,3/30/2024 5:30,14.19,11.55,6.62,,,,
21188,3/30/2024 5:45,14.19,11.47,6.62,,,,
21189,3/30/2024 6:00,14.19,11.44,6.62,,,,
21190,3/30/2024 6:15,14.19,11.44,6.62,,,,
21191,3/30/2024 6:30,14.19,11.39,6.62,,,,
21192,3/30/2024 6:45,14.19,11.38,6.62,,,,
21193,3/30/2024 7:00,14.19,11.34,6.62,,,,
21194,3/30/2024 7:15,14.19,11.27,6.62,,,,
21195,3/30/2024 7:30,14.19,11.25,6.62,,,,
21196,3/30/2024 7:45,14.19,11.27,6.62,,,,
21197,3/30/2024 8:00,14.19,11.19,6.62,,,,
21198,3/30/2024 8:15,14.19,11.19,6.62,,,,
21199,3/30/2024 8:30,14.22,11.14,6.63,,,,
21200,3/30/2024 8:45,14.22,11.09,6.63,,,,
21201,3/30/2024 9:00,14.24,11.03,6.63,,,,
21202,3/30/2024 9:15,14.27,10.86,6.63,,,,
21203,3/30/2024 9:30,14.29,10.83,6.63,,,,
21204,3/30/2024 9:45,14.31,10.8,6.63,,,,
21205,3/30/2024 10:00,14.34,10.81,6.63,,,,
21206,3/30/2024 10:15,14.39,10.72,6.63,,,,
21207,3/30/2024 10:30,14.46,10.61,6.64,,,,
21208,3/30/2024 10:45,14.55,10.45,6.64,,,,
21209,3/30/2024 11:00,14.67,10.2,6.64,,,,
21210,3/30/2024 11:15,14.79,9.73,6.65,,,,
21211,3/30/2024 11:30,14.91,9.3,6.66,,,,
21212,3/30/2024 11:45,15.03,9.2,6.66,,,,
21213,3/30/2024 12:00,15.13,9.3,6.66,,,,
21214,3/30/2024 12:15,15.25,9.34,6.66,,,,
21215,3/30/2024 12:30,15.34,9.45,6.66,,,,
21216,3/30/2024 12:45,15.44,9.7,6.65,,,,
21217,3/30/2024 13:00,15.53,9.72,6.65,,,,
21218,3/30/2024 13:15,15.6,9.73,6.65,,,,
21219,3/30/2024 13:30,15.68,9.91,6.65,,,,
21220,3/30/2024 13:45,15.75,10.08,6.65,,,,
21221,3/30/2024 14:00,15.8,10.2,6.64,,,,
21222,3/30/2024 14:15,15.84,10.45,6.64,,,,
21223,3/30/2024 14:30,15.91,10.61,6.64,,,,
21224,3/30/2024 14:45,15.94,10.72,6.64,,,,
21225,3/30/2024 15:00,15.99,10.73,6.64,,,,
21226,3/30/2024 15:15,15.99,10.77,6.63,,,,
21227,3/30/2024 15:30,16.01,10.86,6.63,,,,
21228,3/30/2024 15:45,16.01,10.92,6.63,,,,
21229,3/30/2024 16:00,16.03,11.08,6.63,,,,
21230,3/30/2024 16:15,16.03,11.44,6.62,,,,
21231,3/30/2024 16:30,16.03,11.34,6.62,,,,
21232,3/30/2024 16:45,16.01,11.47,6.62,,,,
21233,3/30/2024 17:00,15.99,11.53,6.62,,,,
21234,3/30/2024 17:15,15.94,11.67,6.62,,,,
21235,3/30/2024 17:30,15.89,11.78,6.62,,,,
21236,3/30/2024 17:45,15.82,11.89,6.61,,,,
21237,3/30/2024 18:00,15.72,12,6.61,,,,
21238,3/30/2024 18:15,15.68,12.09,6.61,,,,
21239,3/30/2024 18:30,15.6,12.17,6.61,,,,
21240,3/30/2024 18:45,15.56,12.2,6.61,,,,
21241,3/30/2024 19:00,15.51,12.28,6.61,,,,
21242,3/30/2024 19:15,15.46,12.33,6.61,,,,
21243,3/30/2024 19:30,15.41,12.3,6.61,,,,
21244,3/30/2024 19:45,15.37,12.23,6.61,,,,
21245,3/30/2024 20:00,15.32,12.2,6.61,,,,
21246,3/30/2024 20:15,15.29,12.45,6.6,,,,
21247,3/30/2024 20:30,15.25,12.45,6.6,,,,
21248,3/30/2024 20:45,15.22,12.38,6.6,,,,
21249,3/30/2024 21:00,15.17,12.31,6.61,,,,
21250,3/30/2024 21:15,15.15,12.3,6.61,,,,
21251,3/30/2024 21:30,15.1,12.33,6.61,,,,
21252,3/30/2024 21:45,15.08,12.3,6.61,,,,
21253,3/30/2024 22:00,15.03,12.28,6.61,,,,
21254,3/30/2024 22:15,15.01,12.31,6.61,,,,
21255,3/30/2024 22:30,14.96,12.28,6.61,,,,
21256,3/30/2024 22:45,14.94,12.28,6.61,,,,
21257,3/30/2024 23:00,14.91,12.28,6.61,,,,
21258,3/30/2024 23:15,14.86,12.28,6.61,,,,
21259,3/30/2024 23:30,14.84,12.27,6.61,,,,
21260,3/30/2024 23:45,14.82,12.23,6.61,,,,
21261,3/31/2024 0:00,14.79,12.22,6.61,,,,
21262,3/31/2024 0:15,14.77,12.17,6.61,,,,
21263,3/31/2024 0:30,14.74,12.14,6.61,,,,
21264,3/31/2024 0:45,14.74,12.11,6.61,,,,
21265,3/31/2024 1:00,14.72,12.08,6.61,,,,
21266,3/31/2024 1:15,14.7,12.02,6.61,,,,
21267,3/31/2024 1:30,14.7,12,6.61,,,,
21268,3/31/2024 1:45,14.67,11.94,6.61,,,,
21269,3/31/2024 2:00,14.65,11.94,6.61,,,,
21270,3/31/2024 2:15,14.65,11.91,6.61,,,,
21271,3/31/2024 2:30,14.62,11.88,6.61,,,,
21272,3/31/2024 2:45,14.6,11.84,6.61,,,,
21273,3/31/2024 3:00,14.6,11.81,6.61,,,,
21274,3/31/2024 3:15,14.58,11.78,6.61,,,,
21275,3/31/2024 3:30,14.58,11.75,6.61,,,,
21276,3/31/2024 3:45,14.55,11.67,6.62,,,,
21277,3/31/2024 4:00,14.55,11.69,6.62,,,,
21278,3/31/2024 4:15,14.53,11.66,6.62,,,,
21279,3/31/2024 4:30,14.53,11.63,6.62,,,,
21280,3/31/2024 4:45,14.51,11.59,6.62,,,,
21281,3/31/2024 5:00,14.51,11.52,6.62,,,,
21282,3/31/2024 5:15,14.48,11.61,6.62,,,,
21283,3/31/2024 5:30,14.48,11.64,6.62,,,,
21284,3/31/2024 5:45,14.48,11.64,6.62,,,,
21285,3/31/2024 6:00,14.46,11.59,6.62,,,,
21286,3/31/2024 6:15,14.46,11.48,6.62,,,,
21287,3/31/2024 6:30,14.43,11.39,6.62,,,,
21288,3/31/2024 6:45,14.43,11.38,6.62,,,,
21289,3/31/2024 7:00,14.43,11.33,6.62,,,,
21290,3/31/2024 7:15,14.43,11.3,6.62,,,,
21291,3/31/2024 7:30,14.43,11.27,6.62,,,,
21292,3/31/2024 7:45,14.43,11.22,6.62,,,,
21293,3/31/2024 8:00,14.43,11.19,6.62,,,,
21294,3/31/2024 8:15,14.46,11.16,6.63,,,,
21295,3/31/2024 8:30,14.46,11.11,6.63,,,,
21296,3/31/2024 8:45,14.48,11.05,6.63,,,,
21297,3/31/2024 9:00,14.48,11.02,6.63,,,,
21298,3/31/2024 9:15,14.51,11,6.63,,,,
21299,3/31/2024 9:30,14.53,10.92,6.63,,,,
21300,3/31/2024 9:45,14.53,10.88,6.63,,,,
21301,3/31/2024 10:00,14.55,10.83,6.63,,,,
21302,3/31/2024 10:15,14.62,10.73,6.63,,,,
21303,3/31/2024 10:30,14.74,10.7,6.63,,,,
21304,3/31/2024 10:45,14.86,10.64,6.64,,,,
21305,3/31/2024 11:00,15.01,10.45,6.64,,,,
21306,3/31/2024 11:15,15.15,10.27,6.64,,,,
21307,3/31/2024 11:30,15.27,10.08,6.65,,,,
21308,3/31/2024 11:45,15.39,9.7,6.65,,,,
21309,3/31/2024 12:00,15.51,9.36,6.66,,,,
21310,3/31/2024 12:15,15.6,8.81,6.67,,,,
21311,3/31/2024 12:30,15.72,8.45,6.68,,,,
21312,3/31/2024 12:45,15.82,8.5,6.68,,,,
21313,3/31/2024 13:00,15.91,8.59,6.67,,,,
21314,3/31/2024 13:15,16.01,8.63,6.67,,,,
21315,3/31/2024 13:30,16.08,8.83,6.67,,,,
21316,3/31/2024 13:45,16.18,9.08,6.67,,,,
21317,3/31/2024 14:00,16.22,9.17,6.66,,,,
21318,3/31/2024 14:15,16.3,9.27,6.66,,,,
21319,3/31/2024 14:30,16.34,9.38,6.66,,,,
21320,3/31/2024 14:45,16.42,9.47,6.66,,,,
21321,3/31/2024 15:00,16.44,9.59,6.66,,,,
21322,3/31/2024 15:15,16.44,9.73,6.65,,,,
21323,3/31/2024 15:30,16.44,9.88,6.65,,,,
21324,3/31/2024 15:45,16.46,9.98,6.65,,,,
21325,3/31/2024 16:00,16.49,10.08,6.65,,,,
21326,3/31/2024 16:15,16.49,10.05,6.65,,,,
