#,Date,"Low Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","High Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","Temp, °C (LGR S/N: 21551159, SEN S/N: 21551159)",Specific_Conductance
25262,1/9/2024 16:45,0,0,13.97,0
25263,1/9/2024 17:00,0,0,14.12,0
25264,1/9/2024 17:15,0,0,14.26,0
25265,1/9/2024 17:30,0,0,14.45,0
25266,1/9/2024 17:45,0,0,14.66,0
25267,1/9/2024 18:00,0,0,14.85,0
25268,1/9/2024 18:15,0,0,15.07,0
25269,1/9/2024 18:30,0,0,15.47,0
25270,1/9/2024 18:45,0,0,15.92,0
25271,1/9/2024 19:00,0,0,16.21,0
25272,1/9/2024 19:15,0,0,16.39,0
25273,1/9/2024 19:30,0,0,16.55,0
25274,1/9/2024 19:45,0,0,16.72,0
25275,1/9/2024 20:00,0,0,17.02,0
25276,1/9/2024 20:15,0,0,17.38,0
25277,1/9/2024 20:30,0,0,17.59,0
25278,1/9/2024 20:45,0,0,17.91,0
25279,1/9/2024 21:00,0,0,18.16,0
25280,1/9/2024 21:15,0,0,18.05,0
25281,1/9/2024 21:30,0,0,18.05,0
25282,1/9/2024 21:45,0,0,17.94,0
25283,1/9/2024 22:00,0,0,17.78,0
25284,1/9/2024 22:15,0,0,17.57,0
25285,1/9/2024 22:30,0,0,17.35,0
25286,1/9/2024 22:45,0,0,17.15,0
25287,1/9/2024 23:00,0,0,16.94,0
25288,1/9/2024 23:15,0,0,16.68,0
25289,1/9/2024 23:30,0,0,16.42,0
25290,1/9/2024 23:45,0,0,16.17,0
25291,1/10/2024 0:00,0,0,15.91,0
25292,1/10/2024 0:15,0,0,15.7,0
25293,1/10/2024 0:30,0,0,15.49,0
25294,1/10/2024 0:45,0,0,15.29,0
25295,1/10/2024 1:00,0,0,15.06,0
25296,1/10/2024 1:15,0,0,14.82,0
25297,1/10/2024 1:30,0,0,14.63,0
25298,1/10/2024 1:45,0,0,14.44,0
25299,1/10/2024 2:00,0,0,14.24,0
25300,1/10/2024 2:15,0,0,14.07,0
25301,1/10/2024 2:30,0,0,13.92,0
25302,1/10/2024 2:45,0,0,13.77,0
25303,1/10/2024 3:00,0,0,13.65,0
25304,1/10/2024 3:15,0,0,13.59,0
25305,1/10/2024 3:30,0,0,13.56,0
25306,1/10/2024 3:45,0,0,13.53,0
25307,1/10/2024 4:00,0,0,13.44,0
25308,1/10/2024 4:15,0,0,13.35,0
25309,1/10/2024 4:30,0,0,13.32,0
25310,1/10/2024 4:45,0,0,13.22,0
25311,1/10/2024 5:00,0,0,13.09,0
25312,1/10/2024 5:15,0,0,12.97,0
25313,1/10/2024 5:30,0,0,12.85,0
25314,1/10/2024 5:45,0,0,12.76,0
25315,1/10/2024 6:00,0,0,12.7,0
25316,1/10/2024 6:15,0,0,12.6,0
25317,1/10/2024 6:30,0,0,12.44,0
25318,1/10/2024 6:45,0,0,12.33,0
25319,1/10/2024 7:00,0,0,12.25,0
25320,1/10/2024 7:15,0,0,12.09,0
25321,1/10/2024 7:30,0,0,11.87,0
25322,1/10/2024 7:45,0,0,11.62,0
25323,1/10/2024 8:00,0,0,11.39,0
25324,1/10/2024 8:15,0,0,11.15,0
25325,1/10/2024 8:30,0,0,10.94,0
25326,1/10/2024 8:45,0,0,10.76,0
25327,1/10/2024 9:00,0,0,10.6,0
25328,1/10/2024 9:15,0,0,10.45,0
25329,1/10/2024 9:30,0,0,10.34,0
25330,1/10/2024 9:45,0,0,10.31,0
25331,1/10/2024 10:00,0,0,10.35,0
25332,1/10/2024 10:15,0,0,10.38,0
25333,1/10/2024 10:30,0,0,10.4,0
25334,1/10/2024 10:45,0,0,10.46,0
25335,1/10/2024 11:00,0,0,10.6,0
25336,1/10/2024 11:15,0,0,10.82,0
25337,1/10/2024 11:30,0,0,11.11,0
25338,1/10/2024 11:45,0,0,11.53,0
25339,1/10/2024 12:00,0,0,12.1,0
25340,1/10/2024 12:15,0,0,12.51,0
25341,1/10/2024 12:30,0,0,12.8,0
25342,1/10/2024 12:45,0,0,12.99,0
25343,1/10/2024 13:00,0,0,13.11,0
25344,1/10/2024 13:15,0,0,13.28,0
25345,1/10/2024 13:30,0,0,13.39,0
25346,1/10/2024 13:45,0,0,13.39,0
25347,1/10/2024 14:00,0,0,13.34,0
25348,1/10/2024 14:15,0,0,13.28,0
25349,1/10/2024 14:30,0,0,13.23,0
25350,1/10/2024 14:45,0,0,13.19,0
25351,1/10/2024 15:00,0,0,13.15,0
25352,1/10/2024 15:15,0,0,13.11,0
25353,1/10/2024 15:30,0,0,13.09,0
25354,1/10/2024 15:45,0,0,13.09,0
25355,1/10/2024 16:00,0,0,13.09,0
25356,1/10/2024 16:15,0,0,13.04,0
25357,1/10/2024 16:30,0,0,12.94,0
25358,1/10/2024 16:45,0,0,12.8,0
25359,1/10/2024 17:00,0,0,12.67,0
25360,1/10/2024 17:15,0,0,12.55,0
25361,1/10/2024 17:30,0,0,12.43,0
25362,1/10/2024 17:45,0,0,12.31,0
25363,1/10/2024 18:00,0,0,12.19,0
25364,1/10/2024 18:15,0,0,12.07,0
25365,1/10/2024 18:30,0,0,11.92,0
25366,1/10/2024 18:45,0,0,11.78,0
25367,1/10/2024 19:00,0,0,11.66,0
25368,1/10/2024 19:15,0,0,11.53,0
25369,1/10/2024 19:30,0,0,11.39,0
25370,1/10/2024 19:45,0,0,11.24,0
25371,1/10/2024 20:00,0,0,11.1,0
25372,1/10/2024 20:15,0,0,10.98,0
25373,1/10/2024 20:30,0,0,10.85,0
25374,1/10/2024 20:45,0,0,10.73,0
25375,1/10/2024 21:00,0,0,10.6,0
25376,1/10/2024 21:15,0,0,10.46,0
25377,1/10/2024 21:30,0,0,10.35,0
25378,1/10/2024 21:45,0,0,10.21,0
25379,1/10/2024 22:00,0,0,10.09,0
25380,1/10/2024 22:15,0,0,9.98,0
25381,1/10/2024 22:30,0,0,9.88,0
25382,1/10/2024 22:45,0,0,9.78,0
25383,1/10/2024 23:00,0,0,9.68,0
25384,1/10/2024 23:15,0,0,9.59,0
25385,1/10/2024 23:30,0,0,9.49,0
25386,1/10/2024 23:45,0,0,9.38,0
25387,1/11/2024 0:00,0,0,9.31,0
25388,1/11/2024 0:15,0,0,9.24,0
25389,1/11/2024 0:30,0,0,9.14,0
25390,1/11/2024 0:45,0,0,9.06,0
25391,1/11/2024 1:00,0,0,8.99,0
25392,1/11/2024 1:15,0,0,8.93,0
25393,1/11/2024 1:30,0,0,8.85,0
25394,1/11/2024 1:45,0,0,8.8,0
25395,1/11/2024 2:00,0,0,8.74,0
25396,1/11/2024 2:15,0,0,8.68,0
25397,1/11/2024 2:30,0,0,8.6,0
25398,1/11/2024 2:45,0,0,8.52,0
25399,1/11/2024 3:00,0,0,8.46,0
25400,1/11/2024 3:15,0,0,8.38,0
25401,1/11/2024 3:30,0,0,8.3,0
25402,1/11/2024 3:45,0,0,8.22,0
25403,1/11/2024 4:00,0,0,8.15,0
25404,1/11/2024 4:15,0,0,8.07,0
25405,1/11/2024 4:30,0,0,7.99,0
25406,1/11/2024 4:45,0,0,7.91,0
25407,1/11/2024 5:00,0,0,7.83,0
25408,1/11/2024 5:15,0,0,7.75,0
25409,1/11/2024 5:30,0,0,7.68,0
25410,1/11/2024 5:45,0,0,7.59,0
25411,1/11/2024 6:00,0,0,7.53,0
25412,1/11/2024 6:15,0,0,7.47,0
25413,1/11/2024 6:30,0,0,7.41,0
25414,1/11/2024 6:45,0,0,7.33,0
25415,1/11/2024 7:00,0,0,7.26,0
25416,1/11/2024 7:15,0,0,7.17,0
25417,1/11/2024 7:30,0,0,7.11,0
25418,1/11/2024 7:45,0,0,7.03,0
25419,1/11/2024 8:00,0,0,6.96,0
25420,1/11/2024 8:15,0,0,6.89,0
25421,1/11/2024 8:30,0,0,6.82,0
25422,1/11/2024 8:45,0,0,6.77,0
25423,1/11/2024 9:00,0,0,6.74,0
25424,1/11/2024 9:15,0,0,6.73,0
25425,1/11/2024 9:30,0,0,6.74,0
25426,1/11/2024 9:45,0,0,6.85,0
25427,1/11/2024 10:00,0,0,7.06,0
25428,1/11/2024 10:15,0,0,7.21,0
25429,1/11/2024 10:30,0,0,7.33,0
25430,1/11/2024 10:45,0,0,7.49,0
25431,1/11/2024 11:00,0,0,7.69,0
25432,1/11/2024 11:15,0,0,8,0
25433,1/11/2024 11:30,0,0,8.41,0
25434,1/11/2024 11:45,0,0,9,0
25435,1/11/2024 12:00,0,0,9.8,0
25436,1/11/2024 12:15,0,0,10.45,0
25437,1/11/2024 12:30,0,0,10.92,0
25438,1/11/2024 12:45,0,0,11.29,0
25439,1/11/2024 13:00,0,0,11.62,0
25440,1/11/2024 13:15,0,0,12,0
25441,1/11/2024 13:30,0,0,12.35,0
25442,1/11/2024 13:45,0,0,12.54,0
25443,1/11/2024 14:00,0,0,12.6,0
25444,1/11/2024 14:15,0,0,12.61,0
25445,1/11/2024 14:30,0,0,12.64,0
25446,1/11/2024 14:45,0,0,12.66,0
25447,1/11/2024 15:00,0,0,12.72,0
25448,1/11/2024 15:15,0,0,12.75,0
25449,1/11/2024 15:30,0,0,12.8,0
25450,1/11/2024 15:45,0,0,12.86,0
25451,1/11/2024 16:00,0,0,12.92,0
25452,1/11/2024 16:15,0,0,12.94,0
25453,1/11/2024 16:30,0,0,12.91,0
25454,1/11/2024 16:45,0,0,12.8,0
25455,1/11/2024 17:00,0,0,12.66,0
25456,1/11/2024 17:15,0,0,12.51,0
25457,1/11/2024 17:30,0,0,12.34,0
25458,1/11/2024 17:45,0,0,12.15,0
25459,1/11/2024 18:00,0,0,11.94,0
25460,1/11/2024 18:15,0,0,11.75,0
25461,1/11/2024 18:30,0,0,11.5,0
25462,1/11/2024 18:45,0,0,11.28,0
25463,1/11/2024 19:00,0,0,11.03,0
25464,1/11/2024 19:15,0,0,10.78,0
25465,1/11/2024 19:30,0,0,10.57,0
25466,1/11/2024 19:45,0,0,10.36,0
25467,1/11/2024 20:00,0,0,10.17,0
25468,1/11/2024 20:15,0,0,9.98,0
25469,1/11/2024 20:30,0,0,9.8,0
25470,1/11/2024 20:45,0,0,9.64,0
25471,1/11/2024 21:00,0,0,9.48,0
25472,1/11/2024 21:15,0,0,9.33,0
25473,1/11/2024 21:30,0,0,9.17,0
25474,1/11/2024 21:45,0,0,9.04,0
25475,1/11/2024 22:00,0,0,8.9,0
25476,1/11/2024 22:15,0,0,8.77,0
25477,1/11/2024 22:30,0,0,8.65,0
25478,1/11/2024 22:45,0,0,8.52,0
25479,1/11/2024 23:00,0,0,8.39,0
25480,1/11/2024 23:15,0,0,8.28,0
25481,1/11/2024 23:30,0,0,8.17,0
25482,1/11/2024 23:45,0,0,8.06,0
25483,1/12/2024 0:00,0,0,7.95,0
25484,1/12/2024 0:15,0,0,7.84,0
25485,1/12/2024 0:30,0,0,7.73,0
25486,1/12/2024 0:45,0,0,7.63,0
25487,1/12/2024 1:00,0,0,7.52,0
25488,1/12/2024 1:15,0,0,7.43,0
25489,1/12/2024 1:30,0,0,7.33,0
25490,1/12/2024 1:45,0,0,7.24,0
25491,1/12/2024 2:00,0,0,7.16,0
25492,1/12/2024 2:15,0,0,7.06,0
25493,1/12/2024 2:30,0,0,6.98,0
25494,1/12/2024 2:45,0,0,6.9,0
25495,1/12/2024 3:00,0,0,6.81,0
25496,1/12/2024 3:15,0,0,6.73,0
25497,1/12/2024 3:30,0,0,6.64,0
25498,1/12/2024 3:45,0,0,6.54,0
25499,1/12/2024 4:00,0,0,6.47,0
25500,1/12/2024 4:15,0,0,6.37,0
25501,1/12/2024 4:30,0,0,6.29,0
25502,1/12/2024 4:45,0,0,6.23,0
25503,1/12/2024 5:00,0,0,6.14,0
25504,1/12/2024 5:15,0,0,6.06,0
25505,1/12/2024 5:30,0,0,5.98,0
25506,1/12/2024 5:45,0,0,5.91,0
25507,1/12/2024 6:00,0,0,5.83,0
25508,1/12/2024 6:15,0,0,5.77,0
25509,1/12/2024 6:30,0,0,5.7,0
25510,1/12/2024 6:45,0,0,5.62,0
25511,1/12/2024 7:00,0,0,5.55,0
25512,1/12/2024 7:15,0,0,5.46,0
25513,1/12/2024 7:30,0,0,5.39,0
25514,1/12/2024 7:45,0,0,5.34,0
25515,1/12/2024 8:00,0,0,5.29,0
25516,1/12/2024 8:15,0,0,5.23,0
25517,1/12/2024 8:30,0,0,5.17,0
25518,1/12/2024 8:45,0,0,5.15,0
25519,1/12/2024 9:00,0,0,5.15,0
25520,1/12/2024 9:15,0,0,5.18,0
25521,1/12/2024 9:30,0,0,5.29,0
25522,1/12/2024 9:45,0,0,5.41,0
25523,1/12/2024 10:00,0,0,5.64,0
25524,1/12/2024 10:15,0,0,5.85,0
25525,1/12/2024 10:30,0,0,6.06,0
25526,1/12/2024 10:45,0,0,6.29,0
25527,1/12/2024 11:00,0,0,6.55,0
25528,1/12/2024 11:15,0,0,6.94,0
25529,1/12/2024 11:30,0,0,7.41,0
25530,1/12/2024 11:45,0,0,8.04,0
25531,1/12/2024 12:00,0,0,8.79,0
25532,1/12/2024 12:15,0,0,9.43,0
25533,1/12/2024 12:30,0,0,9.92,0
25534,1/12/2024 12:45,0,0,10.34,0
25535,1/12/2024 13:00,0,0,10.74,0
25536,1/12/2024 13:15,0,0,11.13,0
25537,1/12/2024 13:30,0,0,11.5,0
25538,1/12/2024 13:45,0,0,11.78,0
25539,1/12/2024 14:00,0,0,12.03,0
25540,1/12/2024 14:15,0,0,12.23,0
25541,1/12/2024 14:30,0,0,12.43,0
25542,1/12/2024 14:45,0,0,12.57,0
25543,1/12/2024 15:00,0,0,12.71,0
25544,1/12/2024 15:15,0,0,12.82,0
25545,1/12/2024 15:30,0,0,12.92,0
25546,1/12/2024 15:45,0,0,12.98,0
25547,1/12/2024 16:00,0,0,13.03,0
25548,1/12/2024 16:15,0,0,13.04,0
25549,1/12/2024 16:30,0,0,13.04,0
25550,1/12/2024 16:45,0,0,13.01,0
25551,1/12/2024 17:00,0,0,12.97,0
25552,1/12/2024 17:15,0,0,12.93,0
25553,1/12/2024 17:30,0,0,12.89,0
25554,1/12/2024 17:45,0,0,12.87,0
25555,1/12/2024 18:00,0,0,12.83,0
25556,1/12/2024 18:15,0,0,12.77,0
25557,1/12/2024 18:30,0,0,12.71,0
25558,1/12/2024 18:45,0,0,12.7,0
25559,1/12/2024 19:00,0,0,12.7,0
25560,1/12/2024 19:15,0,0,12.71,0
25561,1/12/2024 19:30,0,0,12.75,0
25562,1/12/2024 19:45,0,0,12.83,0
25563,1/12/2024 20:00,0,0,12.93,0
25564,1/12/2024 20:15,0,0,13.06,0
25565,1/12/2024 20:30,0,0,13.23,0
25566,1/12/2024 20:45,0,0,13.4,0
25567,1/12/2024 21:00,0,0,13.57,0
25568,1/12/2024 21:15,0,0,13.72,0
25569,1/12/2024 21:30,0,0,13.88,0
25570,1/12/2024 21:45,0,0,14.06,0
25571,1/12/2024 22:00,0,0,14.27,0
25572,1/12/2024 22:15,0,0,14.65,0
25573,1/12/2024 22:30,0,0,15.02,0
25574,1/12/2024 22:45,0,0,15.52,0
25575,1/12/2024 23:00,0,0,15.96,0
25576,1/12/2024 23:15,0,0,16.17,0
25577,1/12/2024 23:30,0,0,16.31,0
25578,1/12/2024 23:45,0,0,16.44,0
25579,1/13/2024 0:00,0,0,16.58,0
25580,1/13/2024 0:15,0,0,16.69,0
25581,1/13/2024 0:30,0,0,16.81,0
25582,1/13/2024 0:45,0,0,16.9,0
25583,1/13/2024 1:00,0,0,16.98,0
25584,1/13/2024 1:15,0,0,17.05,0
25585,1/13/2024 1:30,0,0,17.11,0
25586,1/13/2024 1:45,0,0,17.16,0
25587,1/13/2024 2:00,0,0,17.2,0
25588,1/13/2024 2:15,0,0,17.23,0
25589,1/13/2024 2:30,0,0,17.28,0
25590,1/13/2024 2:45,0,0,17.33,0
25591,1/13/2024 3:00,0,0,17.37,0
25592,1/13/2024 3:15,0,0,17.42,0
25593,1/13/2024 3:30,0,0,17.43,0
25594,1/13/2024 3:45,0,0,17.45,0
25595,1/13/2024 4:00,0,0,17.46,0
25596,1/13/2024 4:15,0,0,17.46,0
25597,1/13/2024 4:30,0,0,17.48,0
25598,1/13/2024 4:45,0,0,17.49,0
25599,1/13/2024 5:00,0,0,17.51,0
25600,1/13/2024 5:15,0,0,17.53,0
25601,1/13/2024 5:30,0,0,17.51,0
25602,1/13/2024 5:45,0,0,17.38,0
25603,1/13/2024 6:00,0,0,17.22,0
25604,1/13/2024 6:15,0,0,17.01,0
25605,1/13/2024 6:30,0,0,16.75,0
25606,1/13/2024 6:45,0,0,16.49,0
25607,1/13/2024 7:00,0,0,16.23,0
25608,1/13/2024 7:15,0,0,16,0
25609,1/13/2024 7:30,0,0,15.74,0
25610,1/13/2024 7:45,0,0,15.48,0
25611,1/13/2024 8:00,0,0,15.21,0
25612,1/13/2024 8:15,0,0,14.95,0
25613,1/13/2024 8:30,0,0,14.7,0
25614,1/13/2024 8:45,0,0,14.49,0
25615,1/13/2024 9:00,0,0,14.3,0
25616,1/13/2024 9:15,0,0,14.13,0
25617,1/13/2024 9:30,0,0,14,0
25618,1/13/2024 9:45,0,0,13.91,0
25619,1/13/2024 10:00,0,0,13.93,0
25620,1/13/2024 10:15,0,0,13.95,0
25621,1/13/2024 10:30,0,0,13.92,0
25622,1/13/2024 10:45,0,0,13.93,0
25623,1/13/2024 11:00,0,0,13.95,0
25624,1/13/2024 11:15,0,0,14.04,0
25625,1/13/2024 11:30,0,0,14.21,0
25626,1/13/2024 11:45,0,0,14.54,0
25627,1/13/2024 12:00,0,0,14.98,0
25628,1/13/2024 12:15,0,0,15.32,0
25629,1/13/2024 12:30,0,0,15.53,0
25630,1/13/2024 12:45,0,0,15.65,0
25631,1/13/2024 13:00,0,0,15.73,0
25632,1/13/2024 13:15,0,0,15.84,0
25633,1/13/2024 13:30,0,0,15.9,0
25634,1/13/2024 13:45,0,0,15.89,0
25635,1/13/2024 14:00,0,0,15.79,0
25636,1/13/2024 14:15,0,0,15.66,0
25637,1/13/2024 14:30,0,0,15.55,0
25638,1/13/2024 14:45,0,0,15.43,0
25639,1/13/2024 15:00,0,0,15.33,0
25640,1/13/2024 15:15,0,0,15.23,0
25641,1/13/2024 15:30,0,0,15.16,0
25642,1/13/2024 15:45,0,0,15.07,0
25643,1/13/2024 16:00,0,0,15,0
25644,1/13/2024 16:15,0,0,14.86,0
25645,1/13/2024 16:30,0,0,14.64,0
25646,1/13/2024 16:45,0,0,14.38,0
25647,1/13/2024 17:00,0,0,14.13,0
25648,1/13/2024 17:15,0,0,13.88,0
25649,1/13/2024 17:30,0,0,13.66,0
25650,1/13/2024 17:45,0,0,13.45,0
25651,1/13/2024 18:00,0,0,13.25,0
25652,1/13/2024 18:15,0,0,13.07,0
25653,1/13/2024 18:30,0,0,12.86,0
25654,1/13/2024 18:45,0,0,12.65,0
25655,1/13/2024 19:00,0,0,12.44,0
25656,1/13/2024 19:15,0,0,12.28,0
25657,1/13/2024 19:30,0,0,12.12,0
25658,1/13/2024 19:45,0,0,11.94,0
25659,1/13/2024 20:00,0,0,11.79,0
25660,1/13/2024 20:15,0,0,11.65,0
25661,1/13/2024 20:30,0,0,11.49,0
25662,1/13/2024 20:45,0,0,11.35,0
25663,1/13/2024 21:00,0,0,11.21,0
25664,1/13/2024 21:15,0,0,11.08,0
25665,1/13/2024 21:30,0,0,10.94,0
25666,1/13/2024 21:45,0,0,10.83,0
25667,1/13/2024 22:00,0,0,10.71,0
25668,1/13/2024 22:15,0,0,10.57,0
25669,1/13/2024 22:30,0,0,10.42,0
25670,1/13/2024 22:45,0,0,10.27,0
25671,1/13/2024 23:00,0,0,10.11,0
25672,1/13/2024 23:15,0,0,9.95,0
25673,1/13/2024 23:30,0,0,9.79,0
25674,1/13/2024 23:45,0,0,9.63,0
25675,1/14/2024 0:00,0,0,9.47,0
25676,1/14/2024 0:15,0,0,9.36,0
25677,1/14/2024 0:30,0,0,9.22,0
25678,1/14/2024 0:45,0,0,9.12,0
25679,1/14/2024 1:00,0,0,9.01,0
25680,1/14/2024 1:15,0,0,8.9,0
25681,1/14/2024 1:30,0,0,8.8,0
25682,1/14/2024 1:45,0,0,8.7,0
25683,1/14/2024 2:00,0,0,8.59,0
25684,1/14/2024 2:15,0,0,8.49,0
25685,1/14/2024 2:30,0,0,8.39,0
25686,1/14/2024 2:45,0,0,8.31,0
25687,1/14/2024 3:00,0,0,8.22,0
25688,1/14/2024 3:15,0,0,8.17,0
25689,1/14/2024 3:30,0,0,8.16,0
25690,1/14/2024 3:45,0,0,8.12,0
25691,1/14/2024 4:00,0,0,8.09,0
25692,1/14/2024 4:15,0,0,8.04,0
25693,1/14/2024 4:30,0,0,7.97,0
25694,1/14/2024 4:45,0,0,7.9,0
25695,1/14/2024 5:00,0,0,7.85,0
25696,1/14/2024 5:15,0,0,7.78,0
25697,1/14/2024 5:30,0,0,7.7,0
25698,1/14/2024 5:45,0,0,7.62,0
25699,1/14/2024 6:00,0,0,7.55,0
25700,1/14/2024 6:15,0,0,7.48,0
25701,1/14/2024 6:30,0,0,7.42,0
25702,1/14/2024 6:45,0,0,7.37,0
25703,1/14/2024 7:00,0,0,7.34,0
25704,1/14/2024 7:15,0,0,7.27,0
25705,1/14/2024 7:30,0,0,7.21,0
25706,1/14/2024 7:45,0,0,7.12,0
25707,1/14/2024 8:00,0,0,7.01,0
25708,1/14/2024 8:15,0,0,6.91,0
25709,1/14/2024 8:30,0,0,6.85,0
25710,1/14/2024 8:45,0,0,6.81,0
25711,1/14/2024 9:00,0,0,6.8,0
25712,1/14/2024 9:15,0,0,6.8,0
25713,1/14/2024 9:30,0,0,6.79,0
25714,1/14/2024 9:45,0,0,6.85,0
25715,1/14/2024 10:00,0,0,7.05,0
25716,1/14/2024 10:15,0,0,7.21,0
25717,1/14/2024 10:30,0,0,7.32,0
25718,1/14/2024 10:45,0,0,7.5,0
25719,1/14/2024 11:00,0,0,7.74,0
25720,1/14/2024 11:15,0,0,8.02,0
25721,1/14/2024 11:30,0,0,8.41,0
25722,1/14/2024 11:45,0,0,8.96,0
25723,1/14/2024 12:00,0,0,9.69,0
25724,1/14/2024 12:15,0,0,10.36,0
25725,1/14/2024 12:30,0,0,10.87,0
25726,1/14/2024 12:45,0,0,11.28,0
25727,1/14/2024 13:00,0,0,11.65,0
25728,1/14/2024 13:15,0,0,12.05,0
25729,1/14/2024 13:30,0,0,12.43,0
25730,1/14/2024 13:45,0,0,12.67,0
25731,1/14/2024 14:00,0,0,12.76,0
25732,1/14/2024 14:15,0,0,12.77,0
25733,1/14/2024 14:30,0,0,12.78,0
25734,1/14/2024 14:45,0,0,12.78,0
25735,1/14/2024 15:00,0,0,12.81,0
25736,1/14/2024 15:15,0,0,12.81,0
25737,1/14/2024 15:30,0,0,12.87,0
25738,1/14/2024 15:45,0,0,12.92,0
25739,1/14/2024 16:00,0,0,13.01,0
25740,1/14/2024 16:15,0,0,13.03,0
25741,1/14/2024 16:30,0,0,12.98,0
25742,1/14/2024 16:45,0,0,12.87,0
25743,1/14/2024 17:00,0,0,12.72,0
25744,1/14/2024 17:15,0,0,12.57,0
25745,1/14/2024 17:30,0,0,12.41,0
25746,1/14/2024 17:45,0,0,12.26,0
25747,1/14/2024 18:00,0,0,12.12,0
25748,1/14/2024 18:15,0,0,11.94,0
25749,1/14/2024 18:30,0,0,11.76,0
25750,1/14/2024 18:45,0,0,11.61,0
25751,1/14/2024 19:00,0,0,11.46,0
25752,1/14/2024 19:15,0,0,11.3,0
25753,1/14/2024 19:30,0,0,11.19,0
25754,1/14/2024 19:45,0,0,11.04,0
25755,1/14/2024 20:00,0,0,10.93,0
25756,1/14/2024 20:15,0,0,10.81,0
25757,1/14/2024 20:30,0,0,10.72,0
25758,1/14/2024 20:45,0,0,10.6,0
25759,1/14/2024 21:00,0,0,10.52,0
25760,1/14/2024 21:15,0,0,10.43,0
25761,1/14/2024 21:30,0,0,10.4,0
25762,1/14/2024 21:45,0,0,10.37,0
25763,1/14/2024 22:00,0,0,10.35,0
25764,1/14/2024 22:15,0,0,10.32,0
25765,1/14/2024 22:30,0,0,10.27,0
25766,1/14/2024 22:45,0,0,10.17,0
25767,1/14/2024 23:00,0,0,10.08,0
25768,1/14/2024 23:15,0,0,9.99,0
25769,1/14/2024 23:30,0,0,9.94,0
25770,1/14/2024 23:45,0,0,9.9,0
25771,1/15/2024 0:00,0,0,9.88,0
25772,1/15/2024 0:15,0,0,9.87,0
25773,1/15/2024 0:30,0,0,9.85,0
25774,1/15/2024 0:45,0,0,9.83,0
25775,1/15/2024 1:00,0,0,9.82,0
25776,1/15/2024 1:15,0,0,9.77,0
25777,1/15/2024 1:30,0,0,9.68,0
25778,1/15/2024 1:45,0,0,9.57,0
25779,1/15/2024 2:00,0,0,9.47,0
25780,1/15/2024 2:15,0,0,9.4,0
25781,1/15/2024 2:30,0,0,9.32,0
25782,1/15/2024 2:45,0,0,9.25,0
25783,1/15/2024 3:00,0,0,9.19,0
25784,1/15/2024 3:15,0,0,9.14,0
25785,1/15/2024 3:30,0,0,9.09,0
25786,1/15/2024 3:45,0,0,9.06,0
25787,1/15/2024 4:00,0,0,9.01,0
25788,1/15/2024 4:15,0,0,9,0
25789,1/15/2024 4:30,0,0,8.96,0
25790,1/15/2024 4:45,0,0,8.93,0
25791,1/15/2024 5:00,0,0,8.89,0
25792,1/15/2024 5:15,0,0,8.85,0
25793,1/15/2024 5:30,0,0,8.81,0
25794,1/15/2024 5:45,0,0,8.78,0
25795,1/15/2024 6:00,0,0,8.75,0
25796,1/15/2024 6:15,0,0,8.72,0
25797,1/15/2024 6:30,0,0,8.7,0
25798,1/15/2024 6:45,0,0,8.69,0
25799,1/15/2024 7:00,0,0,8.65,0
25800,1/15/2024 7:15,0,0,8.65,0
25801,1/15/2024 7:30,0,0,8.63,0
25802,1/15/2024 7:45,0,0,8.63,0
25803,1/15/2024 8:00,0,0,8.62,0
25804,1/15/2024 8:15,0,0,8.59,0
25805,1/15/2024 8:30,0,0,8.55,0
25806,1/15/2024 8:45,0,0,8.54,0
25807,1/15/2024 9:00,0,0,8.55,0
25808,1/15/2024 9:15,0,0,8.58,0
25809,1/15/2024 9:30,0,0,8.63,0
25810,1/15/2024 9:45,0,0,8.68,0
25811,1/15/2024 10:00,0,0,8.74,0
25812,1/15/2024 10:15,0,0,8.81,0
25813,1/15/2024 10:30,0,0,8.91,0
25814,1/15/2024 10:45,0,0,9.01,0
25815,1/15/2024 11:00,0,0,9.14,0
25816,1/15/2024 11:15,0,0,9.33,0
25817,1/15/2024 11:30,0,0,9.58,0
25818,1/15/2024 11:45,0,0,9.95,0
25819,1/15/2024 12:00,0,0,10.41,0
25820,1/15/2024 12:15,0,0,10.87,0
25821,1/15/2024 12:30,0,0,11.28,0
25822,1/15/2024 12:45,0,0,11.57,0
25823,1/15/2024 13:00,0,0,11.83,0
25824,1/15/2024 13:15,0,0,12.07,0
25825,1/15/2024 13:30,0,0,12.28,0
25826,1/15/2024 13:45,0,0,12.41,0
25827,1/15/2024 14:00,0,0,12.56,0
25828,1/15/2024 14:15,0,0,12.73,0
25829,1/15/2024 14:30,0,0,12.93,0
25830,1/15/2024 14:45,0,0,13.14,0
25831,1/15/2024 15:00,0,0,13.32,0
25832,1/15/2024 15:15,0,0,13.48,0
25833,1/15/2024 15:30,0,0,13.6,0
25834,1/15/2024 15:45,0,0,13.7,0
25835,1/15/2024 16:00,0,0,13.77,0
25836,1/15/2024 16:15,0,0,13.79,0
25837,1/15/2024 16:30,0,0,13.75,0
25838,1/15/2024 16:45,0,0,13.69,0
25839,1/15/2024 17:00,0,0,13.6,0
25840,1/15/2024 17:15,0,0,13.51,0
