#,Date,"Abs Pres, kPa (LGR S/N: 1094066, SEN S/N: 1094066)","Temp, °C (LGR S/N: 1094066, SEN S/N: 1094066)","Abs Pres Barom., kPa (LGR S/N: 21132118, SEN S/N: 21132118)",Sensor_Depth
13743,4/6/2024 13:30,107.831,16.523,101.524,0.644
13744,4/6/2024 13:45,107.814,16.523,101.543,0.64
13745,4/6/2024 14:00,107.78,16.523,101.547,0.636
13746,4/6/2024 14:15,107.78,16.523,101.542,0.637
13747,4/6/2024 14:30,107.78,16.523,101.506,0.641
13748,4/6/2024 14:45,107.763,16.523,101.493,0.64
13749,4/6/2024 15:00,107.746,16.523,101.47,0.641
13750,4/6/2024 15:15,107.763,16.523,101.474,0.642
13751,4/6/2024 15:30,107.763,16.523,101.514,0.638
13752,4/6/2024 15:45,107.763,16.523,101.491,0.64
13753,4/6/2024 16:00,107.746,16.523,101.474,0.64
13754,4/6/2024 16:15,107.763,16.523,101.407,0.649
13755,4/6/2024 16:30,107.78,16.523,101.414,0.65
13756,4/6/2024 16:45,107.78,16.523,101.411,0.65
13757,4/6/2024 17:00,107.78,16.523,101.452,0.646
13758,4/6/2024 17:15,107.814,16.523,101.512,0.644
13759,4/6/2024 17:30,107.797,16.523,101.499,0.643
13760,4/6/2024 17:45,107.797,16.523,101.419,0.651
13761,4/6/2024 18:00,107.797,16.523,101.379,0.655
13762,4/6/2024 18:15,107.814,16.523,101.382,0.657
13763,4/6/2024 18:30,107.831,16.523,101.372,0.66
13764,4/6/2024 18:45,107.848,16.523,101.358,0.663
13765,4/6/2024 19:00,107.865,16.523,101.351,0.665
13766,4/6/2024 19:15,107.899,16.523,101.353,0.668
13767,4/6/2024 19:30,107.916,16.523,101.381,0.667
13768,4/6/2024 19:45,107.933,16.523,101.381,0.669
13769,4/6/2024 20:00,107.95,16.523,101.408,0.668
13770,4/6/2024 20:15,107.967,16.523,101.403,0.67
13771,4/6/2024 20:30,107.984,16.523,101.414,0.671
13772,4/6/2024 20:45,108.001,16.523,101.447,0.669
13773,4/6/2024 21:00,108.019,16.523,101.468,0.669
13774,4/6/2024 21:15,108.053,16.523,101.501,0.669
13775,4/6/2024 21:30,108.07,16.523,101.539,0.667
13776,4/6/2024 21:45,108.07,16.523,101.566,0.664
13777,4/6/2024 22:00,108.104,16.523,101.583,0.666
13778,4/6/2024 22:15,108.104,16.523,101.578,0.666
13779,4/6/2024 22:30,108.121,16.523,101.595,0.666
13780,4/6/2024 22:45,108.121,16.523,101.578,0.668
13781,4/6/2024 23:00,108.138,16.523,101.595,0.668
13782,4/6/2024 23:15,108.155,16.523,101.59,0.67
13783,4/6/2024 23:30,108.155,16.523,101.577,0.672
13784,4/6/2024 23:45,108.155,16.523,101.528,0.677
13785,4/7/2024 0:00,108.172,16.523,101.523,0.679
13786,4/7/2024 0:15,108.189,16.523,101.496,0.683
13787,4/7/2024 0:30,108.189,16.523,101.481,0.685
13788,4/7/2024 0:45,108.172,16.523,101.455,0.686
13789,4/7/2024 1:00,108.172,16.523,101.463,0.685
13790,4/7/2024 1:15,108.158,16.618,101.45,0.685
13791,4/7/2024 1:30,108.138,16.523,101.414,0.687
13792,4/7/2024 1:45,108.138,16.523,101.408,0.687
13793,4/7/2024 2:00,108.124,16.618,101.394,0.687
13794,4/7/2024 2:15,108.107,16.618,101.365,0.688
13795,4/7/2024 2:30,108.104,16.523,101.387,0.686
13796,4/7/2024 2:45,108.121,16.523,101.383,0.688
13797,4/7/2024 3:00,108.141,16.618,101.398,0.689
13798,4/7/2024 3:15,108.124,16.618,101.38,0.689
13799,4/7/2024 3:30,108.141,16.618,101.395,0.689
13800,4/7/2024 3:45,108.141,16.618,101.41,0.687
13801,4/7/2024 4:00,108.155,16.523,101.421,0.688
13802,4/7/2024 4:15,108.175,16.618,101.407,0.691
13803,4/7/2024 4:30,108.175,16.618,101.422,0.69
13804,4/7/2024 4:45,108.193,16.618,101.425,0.691
13805,4/7/2024 5:00,108.227,16.618,101.44,0.693
13806,4/7/2024 5:15,108.244,16.618,101.477,0.691
13807,4/7/2024 5:30,108.261,16.618,101.492,0.691
13808,4/7/2024 5:45,108.278,16.618,101.499,0.692
13809,4/7/2024 6:00,108.278,16.618,101.502,0.692
13810,4/7/2024 6:15,108.295,16.618,101.516,0.692
13811,4/7/2024 6:30,108.278,16.618,101.516,0.69
13812,4/7/2024 6:45,108.278,16.618,101.56,0.686
13813,4/7/2024 7:00,108.312,16.618,101.778,0.667
13814,4/7/2024 7:15,108.312,16.618,101.83,0.662
13815,4/7/2024 7:30,108.346,16.618,101.828,0.666
13816,4/7/2024 7:45,108.346,16.618,101.854,0.663
13817,4/7/2024 8:00,108.363,16.618,101.884,0.662
13818,4/7/2024 8:15,108.363,16.618,101.897,0.66
13819,4/7/2024 8:30,108.38,16.618,101.918,0.66
13820,4/7/2024 8:45,108.346,16.618,101.954,0.653
13821,4/7/2024 9:00,108.363,16.618,101.978,0.652
13822,4/7/2024 9:15,108.346,16.618,102.026,0.645
13823,4/7/2024 9:30,108.363,16.618,102.084,0.641
13824,4/7/2024 9:45,108.38,16.618,102.07,0.644
13825,4/7/2024 10:00,108.397,16.618,102.07,0.646
13826,4/7/2024 10:15,108.414,16.618,102.107,0.644
13827,4/7/2024 10:30,108.38,16.618,102.107,0.641
13828,4/7/2024 10:45,108.38,16.618,102.136,0.638
13829,4/7/2024 11:00,108.38,16.618,102.127,0.639
13830,4/7/2024 11:15,108.38,16.618,102.126,0.639
13831,4/7/2024 11:30,108.38,16.618,102.129,0.638
13832,4/7/2024 11:45,108.38,16.618,102.163,0.635
13833,4/7/2024 12:00,108.346,16.618,102.092,0.639
13834,4/7/2024 12:15,108.329,16.618,102.075,0.639
13835,4/7/2024 12:30,108.346,16.618,102.042,0.644
13836,4/7/2024 12:45,108.329,16.618,102.055,0.641
13837,4/7/2024 13:00,108.329,16.618,102.047,0.641
13838,4/7/2024 13:15,108.295,16.618,102.023,0.64
13839,4/7/2024 13:30,108.278,16.618,102.04,0.637
13840,4/7/2024 13:45,108.244,16.618,102.023,0.635
13841,4/7/2024 14:00,108.21,16.618,101.996,0.635
13842,4/7/2024 14:15,108.21,16.618,101.996,0.635
13843,4/7/2024 14:30,108.21,16.618,101.969,0.637
13844,4/7/2024 14:45,108.21,16.618,101.963,0.638
13845,4/7/2024 15:00,108.175,16.618,101.918,0.639
13846,4/7/2024 15:15,108.175,16.618,101.952,0.635
13847,4/7/2024 15:30,108.158,16.618,101.937,0.635
13848,4/7/2024 15:45,108.175,16.618,101.952,0.635
13849,4/7/2024 16:00,108.175,16.618,101.926,0.638
13850,4/7/2024 16:15,108.141,16.618,101.872,0.64
13851,4/7/2024 16:30,108.175,16.618,101.841,0.647
13852,4/7/2024 16:45,108.175,16.618,101.827,0.648
13853,4/7/2024 17:00,108.175,16.618,101.878,0.643
13854,4/7/2024 17:15,108.193,16.618,101.959,0.637
13855,4/7/2024 17:30,108.193,16.618,101.951,0.637
13856,4/7/2024 17:45,108.21,16.618,101.888,0.646
13857,4/7/2024 18:00,108.21,16.618,101.825,0.652
13858,4/7/2024 18:15,108.21,16.618,101.793,0.655
13859,4/7/2024 18:30,108.244,16.618,101.784,0.66
13860,4/7/2024 18:45,108.261,16.618,101.799,0.66
13861,4/7/2024 19:00,108.278,16.618,101.781,0.663
13862,4/7/2024 19:15,108.295,16.618,101.76,0.667
13863,4/7/2024 19:30,108.329,16.618,101.76,0.671
13864,4/7/2024 19:45,108.346,16.618,101.771,0.671
13865,4/7/2024 20:00,108.363,16.618,101.787,0.672
13866,4/7/2024 20:15,108.38,16.618,101.78,0.674
13867,4/7/2024 20:30,108.363,16.618,101.78,0.672
13868,4/7/2024 20:45,108.397,16.618,101.814,0.672
13869,4/7/2024 21:00,108.431,16.618,101.887,0.668
13870,4/7/2024 21:15,108.448,16.618,101.892,0.669
13871,4/7/2024 21:30,108.483,16.618,101.925,0.67
13872,4/7/2024 21:45,108.448,16.618,101.898,0.669
13873,4/7/2024 22:00,108.466,16.618,101.914,0.669
13874,4/7/2024 22:15,108.466,16.618,101.908,0.67
13875,4/7/2024 22:30,108.483,16.618,101.902,0.672
13876,4/7/2024 22:45,108.483,16.618,101.913,0.671
13877,4/7/2024 23:00,108.5,16.618,101.912,0.673
13878,4/7/2024 23:15,108.5,16.618,101.912,0.673
13879,4/7/2024 23:30,108.483,16.618,101.894,0.673
13880,4/7/2024 23:45,108.483,16.618,101.887,0.674
13881,4/8/2024 0:00,108.483,16.618,101.879,0.674
13882,4/8/2024 0:15,108.5,16.618,101.895,0.674
13883,4/8/2024 0:30,108.483,16.618,101.839,0.678
13884,4/8/2024 0:45,108.448,16.618,101.831,0.676
13885,4/8/2024 1:00,108.431,16.618,101.774,0.68
13886,4/8/2024 1:15,108.448,16.618,101.807,0.678
13887,4/8/2024 1:30,108.448,16.618,101.801,0.679
13888,4/8/2024 1:45,108.448,16.618,101.799,0.679
13889,4/8/2024 2:00,108.448,16.618,101.793,0.68
13890,4/8/2024 2:15,108.483,16.618,101.795,0.683
13891,4/8/2024 2:30,108.466,16.618,101.804,0.68
13892,4/8/2024 2:45,108.466,16.618,101.787,0.682
13893,4/8/2024 3:00,108.483,16.618,101.778,0.685
13894,4/8/2024 3:15,108.5,16.618,101.819,0.682
13895,4/8/2024 3:30,108.5,16.618,101.801,0.684
13896,4/8/2024 3:45,108.5,16.618,101.777,0.687
13897,4/8/2024 4:00,108.5,16.618,101.799,0.684
13898,4/8/2024 4:15,108.5,16.618,101.788,0.685
13899,4/8/2024 4:30,108.517,16.618,101.803,0.686
13900,4/8/2024 4:45,108.551,16.618,101.822,0.687
13901,4/8/2024 5:00,108.568,16.618,101.844,0.687
13902,4/8/2024 5:15,108.568,16.618,101.848,0.686
13903,4/8/2024 5:30,108.568,16.618,101.87,0.684
13904,4/8/2024 5:45,108.602,16.618,101.874,0.687
13905,4/8/2024 6:00,108.619,16.618,101.892,0.687
13906,4/8/2024 6:15,108.619,16.618,101.895,0.687
13907,4/8/2024 6:30,108.636,16.618,101.94,0.684
13908,4/8/2024 6:45,108.67,16.618,101.995,0.682
13909,4/8/2024 7:00,108.687,16.618,102.123,0.67
13910,4/8/2024 7:15,108.687,16.618,102.223,0.66
13911,4/8/2024 7:30,108.722,16.618,102.28,0.658
13912,4/8/2024 7:45,108.722,16.618,102.309,0.655
13913,4/8/2024 8:00,108.722,16.618,102.327,0.653
13914,4/8/2024 8:15,108.722,16.618,102.349,0.651
13915,4/8/2024 8:30,108.739,16.618,102.397,0.648
13916,4/8/2024 8:45,108.739,16.618,102.484,0.639
13917,4/8/2024 9:00,108.739,16.618,102.457,0.641
13918,4/8/2024 9:15,108.739,16.618,102.505,0.637
13919,4/8/2024 9:30,108.722,16.618,102.525,0.633
13920,4/8/2024 9:45,108.739,16.618,102.491,0.638
13921,4/8/2024 10:00,108.722,16.618,102.477,0.638
13922,4/8/2024 10:15,108.722,16.618,102.474,0.638
13923,4/8/2024 10:30,108.722,16.618,102.473,0.638
13924,4/8/2024 10:45,108.722,16.618,102.506,0.635
13925,4/8/2024 11:00,108.67,16.618,102.479,0.632
13926,4/8/2024 11:15,108.67,16.618,102.465,0.634
13927,4/8/2024 11:30,108.67,16.618,102.447,0.635
13928,4/8/2024 11:45,108.636,16.618,102.425,0.634
13929,4/8/2024 12:00,108.636,16.618,102.411,0.636
13930,4/8/2024 12:15,108.636,16.618,102.391,0.638
13931,4/8/2024 12:30,108.602,16.618,102.375,0.636
13932,4/8/2024 12:45,108.585,16.618,102.367,0.635
13933,4/8/2024 13:00,108.551,16.618,102.317,0.637
13934,4/8/2024 13:15,108.554,16.713,102.307,0.638
13935,4/8/2024 13:30,108.534,16.618,102.273,0.639
13936,4/8/2024 13:45,108.5,16.618,102.254,0.638
13937,4/8/2024 14:00,108.486,16.713,102.231,0.639
13938,4/8/2024 14:15,108.466,16.618,102.173,0.643
13939,4/8/2024 14:30,108.448,16.618,102.164,0.642
13940,4/8/2024 14:45,108.431,16.618,102.164,0.64
13941,4/8/2024 15:00,108.401,16.713,102.153,0.638
13942,4/8/2024 15:15,108.414,16.618,102.196,0.635
13943,4/8/2024 15:30,108.397,16.618,102.183,0.635
13944,4/8/2024 15:45,108.401,16.713,102.182,0.635
13945,4/8/2024 16:00,108.384,16.713,102.172,0.634
13946,4/8/2024 16:15,108.418,16.713,102.149,0.64
13947,4/8/2024 16:30,108.418,16.713,102.131,0.642
13948,4/8/2024 16:45,108.418,16.713,102.153,0.64
13949,4/8/2024 17:00,108.401,16.713,102.153,0.638
13950,4/8/2024 17:15,108.384,16.713,102.155,0.636
13951,4/8/2024 17:30,108.366,16.713,102.144,0.635
13952,4/8/2024 17:45,108.401,16.713,102.117,0.642
13953,4/8/2024 18:00,108.401,16.713,102.107,0.643
13954,4/8/2024 18:15,108.418,16.713,102.112,0.644
13955,4/8/2024 18:30,108.418,16.713,102.077,0.648
13956,4/8/2024 18:45,108.435,16.713,102.092,0.648
13957,4/8/2024 19:00,108.452,16.713,102.096,0.649
13958,4/8/2024 19:15,108.435,16.713,102.084,0.649
13959,4/8/2024 19:30,108.435,16.713,102.076,0.649
13960,4/8/2024 19:45,108.435,16.713,102.071,0.65
13961,4/8/2024 20:00,108.452,16.713,102.058,0.653
13962,4/8/2024 20:15,108.469,16.713,102.087,0.652
13963,4/8/2024 20:30,108.469,16.713,102.072,0.653
13964,4/8/2024 20:45,108.469,16.713,102.078,0.653
13965,4/8/2024 21:00,108.486,16.713,102.084,0.654
13966,4/8/2024 21:15,108.486,16.713,102.082,0.654
13967,4/8/2024 21:30,108.486,16.713,102.082,0.654
13968,4/8/2024 21:45,108.452,16.713,102.068,0.652
13969,4/8/2024 22:00,108.486,16.713,102.108,0.651
13970,4/8/2024 22:15,108.52,16.713,102.13,0.653
13971,4/8/2024 22:30,108.503,16.713,102.093,0.655
13972,4/8/2024 22:45,108.486,16.713,102.1,0.652
13973,4/8/2024 23:00,108.486,16.713,102.077,0.654
13974,4/8/2024 23:15,108.486,16.713,102.051,0.657
13975,4/8/2024 23:30,108.503,16.713,102.084,0.655
13976,4/8/2024 23:45,108.486,16.713,102.073,0.655
13977,4/9/2024 0:00,108.503,16.713,102.084,0.655
13978,4/9/2024 0:15,108.486,16.713,102.095,0.653
13979,4/9/2024 0:30,108.469,16.713,102.064,0.654
13980,4/9/2024 0:45,108.435,16.713,102.038,0.653
13981,4/9/2024 1:00,108.435,16.713,102.034,0.654
13982,4/9/2024 1:15,108.452,16.713,102.067,0.652
13983,4/9/2024 1:30,108.452,16.713,102.045,0.654
13984,4/9/2024 1:45,108.469,16.713,102.051,0.655
13985,4/9/2024 2:00,108.452,16.713,102.062,0.653
13986,4/9/2024 2:15,108.469,16.713,102.036,0.657
13987,4/9/2024 2:30,108.452,16.713,102.042,0.655
13988,4/9/2024 2:45,108.435,16.713,102.027,0.654
13989,4/9/2024 3:00,108.401,16.713,102,0.654
13990,4/9/2024 3:15,108.384,16.713,101.969,0.655
13991,4/9/2024 3:30,108.366,16.713,101.955,0.655
13992,4/9/2024 3:45,108.366,16.713,101.951,0.655
13993,4/9/2024 4:00,108.366,16.713,101.952,0.655
13994,4/9/2024 4:15,108.349,16.713,101.916,0.657
13995,4/9/2024 4:30,108.366,16.713,101.902,0.66
13996,4/9/2024 4:45,108.349,16.713,101.903,0.658
13997,4/9/2024 5:00,108.366,16.713,101.916,0.659
13998,4/9/2024 5:15,108.366,16.713,101.933,0.657
13999,4/9/2024 5:30,108.366,16.713,101.917,0.659
14000,4/9/2024 5:45,108.384,16.713,101.928,0.659
14001,4/9/2024 6:00,108.401,16.713,101.949,0.659
14002,4/9/2024 6:15,108.401,16.713,101.979,0.656
14003,4/9/2024 6:30,108.418,16.713,101.992,0.656
14004,4/9/2024 6:45,108.435,16.713,102.037,0.653
14005,4/9/2024 7:00,108.435,16.713,102.04,0.653
14006,4/9/2024 7:15,108.452,16.713,102.042,0.655
14007,4/9/2024 7:30,108.452,16.713,102.088,0.65
14008,4/9/2024 7:45,108.435,16.713,102.094,0.648
14009,4/9/2024 8:00,108.418,16.713,102.095,0.646
14010,4/9/2024 8:15,108.435,16.713,102.122,0.645
14011,4/9/2024 8:30,108.486,16.713,102.184,0.644
14012,4/9/2024 8:45,108.503,16.713,102.205,0.643
14013,4/9/2024 9:00,108.503,16.713,102.181,0.646
14014,4/9/2024 9:15,108.503,16.713,102.159,0.648
14015,4/9/2024 9:30,108.503,16.713,102.177,0.646
14016,4/9/2024 9:45,108.52,16.713,102.195,0.646
14017,4/9/2024 10:00,108.503,16.713,102.212,0.642
14018,4/9/2024 10:15,108.503,16.713,102.222,0.641
14019,4/9/2024 10:30,108.503,16.713,102.247,0.639
14020,4/9/2024 10:45,108.503,16.713,102.235,0.64
14021,4/9/2024 11:00,108.537,16.713,102.186,0.649
14022,4/9/2024 11:15,108.486,16.713,102.136,0.648
14023,4/9/2024 11:30,108.469,16.713,102.146,0.646
14024,4/9/2024 11:45,108.452,16.713,102.17,0.641
14025,4/9/2024 12:00,108.418,16.713,102.155,0.64
14026,4/9/2024 12:15,108.435,16.713,102.156,0.641
14027,4/9/2024 12:30,108.418,16.713,102.164,0.639
14028,4/9/2024 12:45,108.452,16.713,102.2,0.638
14029,4/9/2024 13:00,108.418,16.713,102.2,0.635
14030,4/9/2024 13:15,108.384,16.713,102.101,0.642
14031,4/9/2024 13:30,108.349,16.713,102.08,0.64
14032,4/9/2024 13:45,108.349,16.713,102.069,0.641
14033,4/9/2024 14:00,108.332,16.713,102.085,0.638
14034,4/9/2024 14:15,108.315,16.713,102.078,0.637
14035,4/9/2024 14:30,108.315,16.713,102.067,0.638
14036,4/9/2024 14:45,108.315,16.713,102.042,0.641
14037,4/9/2024 15:00,108.281,16.713,102.045,0.637
14038,4/9/2024 15:15,108.281,16.713,102.021,0.639
14039,4/9/2024 15:30,108.298,16.713,102.028,0.64
14040,4/9/2024 15:45,108.332,16.713,102.029,0.644
14041,4/9/2024 16:00,108.298,16.713,101.998,0.643
14042,4/9/2024 16:15,108.332,16.713,102.006,0.646
14043,4/9/2024 16:30,108.298,16.713,101.997,0.643
14044,4/9/2024 16:45,108.281,16.713,101.982,0.643
14045,4/9/2024 17:00,108.281,16.713,101.988,0.643
14046,4/9/2024 17:15,108.315,16.713,102.021,0.643
14047,4/9/2024 17:30,108.298,16.713,101.987,0.644
14048,4/9/2024 17:45,108.298,16.713,101.968,0.646
14049,4/9/2024 18:00,108.281,16.713,101.965,0.645
14050,4/9/2024 18:15,108.298,16.713,101.97,0.646
14051,4/9/2024 18:30,108.281,16.713,101.959,0.646
14052,4/9/2024 18:45,108.264,16.713,101.926,0.647
14053,4/9/2024 19:00,108.281,16.713,101.938,0.648
14054,4/9/2024 19:15,108.281,16.713,101.952,0.646
14055,4/9/2024 19:30,108.315,16.713,101.949,0.65
14056,4/9/2024 19:45,108.315,16.713,101.945,0.65
14057,4/9/2024 20:00,108.349,16.713,101.941,0.654
14058,4/9/2024 20:15,108.332,16.713,101.956,0.651
14059,4/9/2024 20:30,108.315,16.713,101.945,0.65
14060,4/9/2024 20:45,108.247,16.713,101.885,0.65
14061,4/9/2024 21:00,108.247,16.713,101.884,0.65
14062,4/9/2024 21:15,108.315,16.713,101.921,0.653
14063,4/9/2024 21:30,108.332,16.713,101.954,0.651
14064,4/9/2024 21:45,108.315,16.713,101.954,0.65
14065,4/9/2024 22:00,108.315,16.713,101.95,0.65
14066,4/9/2024 22:15,108.332,16.713,101.946,0.652
14067,4/9/2024 22:30,108.315,16.713,101.946,0.65
14068,4/9/2024 22:45,108.315,16.713,101.915,0.654
14069,4/9/2024 23:00,108.315,16.713,101.918,0.653
14070,4/9/2024 23:15,108.332,16.713,101.918,0.655
14071,4/9/2024 23:30,108.298,16.713,101.899,0.653
14072,4/9/2024 23:45,108.298,16.713,101.877,0.656
14073,4/10/2024 0:00,108.281,16.713,101.877,0.654
14074,4/10/2024 0:15,108.281,16.713,101.899,0.652
14075,4/10/2024 0:30,108.247,16.713,101.873,0.651
14076,4/10/2024 0:45,108.247,16.713,101.862,0.652
14077,4/10/2024 1:00,108.213,16.713,101.809,0.654
14078,4/10/2024 1:15,108.213,16.713,101.809,0.654
14079,4/10/2024 1:30,108.213,16.713,101.809,0.654
14080,4/10/2024 1:45,108.196,16.713,101.801,0.653
14081,4/10/2024 2:00,108.213,16.713,101.815,0.653
14082,4/10/2024 2:15,108.196,16.713,101.797,0.653
14083,4/10/2024 2:30,108.179,16.713,101.782,0.653
14084,4/10/2024 2:45,108.213,16.713,101.78,0.657
14085,4/10/2024 3:00,108.196,16.713,101.78,0.655
14086,4/10/2024 3:15,108.196,16.713,101.791,0.654
14087,4/10/2024 3:30,108.162,16.713,101.749,0.655
14088,4/10/2024 3:45,108.179,16.713,101.745,0.657
14089,4/10/2024 4:00,108.196,16.713,101.762,0.657
14090,4/10/2024 4:15,108.162,16.713,101.758,0.654
14091,4/10/2024 4:30,108.179,16.713,101.769,0.655
14092,4/10/2024 4:45,108.196,16.713,101.784,0.655
14093,4/10/2024 5:00,108.213,16.713,101.811,0.654
14094,4/10/2024 5:15,108.213,16.713,101.811,0.654
14095,4/10/2024 5:30,108.247,16.713,101.822,0.656
14096,4/10/2024 5:45,108.23,16.713,101.802,0.656
14097,4/10/2024 6:00,108.23,16.713,101.828,0.654
14098,4/10/2024 6:15,108.264,16.713,101.837,0.656
14099,4/10/2024 6:30,108.298,16.713,101.883,0.655
14100,4/10/2024 6:45,108.298,16.713,101.905,0.653
14101,4/10/2024 7:00,108.315,16.713,101.907,0.654
14102,4/10/2024 7:15,108.332,16.713,101.946,0.652
14103,4/10/2024 7:30,108.315,16.713,101.933,0.652
14104,4/10/2024 7:45,108.315,16.713,101.936,0.651
14105,4/10/2024 8:00,108.315,16.713,101.956,0.649
14106,4/10/2024 8:15,108.315,16.713,101.978,0.647
14107,4/10/2024 8:30,108.315,16.713,102.004,0.644
14108,4/10/2024 8:45,108.315,16.713,102.055,0.639
14109,4/10/2024 9:00,108.298,16.713,102.07,0.636
14110,4/10/2024 9:15,108.315,16.713,102.083,0.636
14111,4/10/2024 9:30,108.315,16.713,102.093,0.635
14112,4/10/2024 9:45,108.332,16.713,102.075,0.639
14113,4/10/2024 10:00,108.315,16.713,102.056,0.639
14114,4/10/2024 10:15,108.298,16.713,102.047,0.638
14115,4/10/2024 10:30,108.315,16.713,102.056,0.639
14116,4/10/2024 10:45,108.332,16.713,102.014,0.645
14117,4/10/2024 11:00,108.281,16.713,102.004,0.641
14118,4/10/2024 11:15,108.281,16.713,102.019,0.639
14119,4/10/2024 11:30,108.264,16.713,102.015,0.638
14120,4/10/2024 11:45,108.247,16.713,102.007,0.637
14121,4/10/2024 12:00,108.213,16.713,101.985,0.636
14122,4/10/2024 12:15,108.196,16.713,101.976,0.635
14123,4/10/2024 12:30,108.162,16.713,101.915,0.638
14124,4/10/2024 12:45,108.162,16.713,101.879,0.642
14125,4/10/2024 13:00,108.128,16.713,101.866,0.639
14126,4/10/2024 13:15,108.076,16.713,101.866,0.634
14127,4/10/2024 13:30,108.042,16.713,101.814,0.636
14128,4/10/2024 13:45,108.008,16.713,101.777,0.636
14129,4/10/2024 14:00,107.991,16.713,101.742,0.638
14130,4/10/2024 14:15,107.991,16.713,101.741,0.638
14131,4/10/2024 14:30,107.957,16.713,101.714,0.638
14132,4/10/2024 14:45,107.94,16.713,101.698,0.637
14133,4/10/2024 15:00,107.923,16.713,101.692,0.636
14134,4/10/2024 15:15,107.906,16.713,101.676,0.636
14135,4/10/2024 15:30,107.889,16.713,101.679,0.634
14136,4/10/2024 15:45,107.889,16.713,101.644,0.638
14137,4/10/2024 16:00,107.889,16.713,101.636,0.639
14138,4/10/2024 16:15,107.906,16.713,101.645,0.639
14139,4/10/2024 16:30,107.906,16.713,101.661,0.638
14140,4/10/2024 16:45,107.872,16.713,101.641,0.636
14141,4/10/2024 17:00,107.889,16.713,101.635,0.639
14142,4/10/2024 17:15,107.855,16.713,101.625,0.636
14143,4/10/2024 17:30,107.872,16.713,101.627,0.638
14144,4/10/2024 17:45,107.858,16.808,101.577,0.641
14145,4/10/2024 18:00,107.889,16.713,101.561,0.646
14146,4/10/2024 18:15,107.872,16.713,101.587,0.642
14147,4/10/2024 18:30,107.892,16.808,101.57,0.646
14148,4/10/2024 18:45,107.909,16.808,101.584,0.646
14149,4/10/2024 19:00,107.94,16.713,101.6,0.647
14150,4/10/2024 19:15,107.957,16.713,101.612,0.648
14151,4/10/2024 19:30,107.977,16.808,101.621,0.649
14152,4/10/2024 19:45,108.011,16.808,101.661,0.648
14153,4/10/2024 20:00,108.011,16.808,101.669,0.648
14154,4/10/2024 20:15,108.011,16.808,101.647,0.65
14155,4/10/2024 20:30,108.029,16.808,101.658,0.651
14156,4/10/2024 20:45,108.063,16.808,101.717,0.648
14157,4/10/2024 21:00,108.063,16.808,101.687,0.651
14158,4/10/2024 21:15,108.063,16.808,101.694,0.65
14159,4/10/2024 21:30,108.08,16.808,101.687,0.653
14160,4/10/2024 21:45,108.08,16.808,101.686,0.653
14161,4/10/2024 22:00,108.08,16.808,101.69,0.653
14162,4/10/2024 22:15,108.08,16.808,101.682,0.653
14163,4/10/2024 22:30,108.08,16.808,101.674,0.654
14164,4/10/2024 22:45,108.063,16.808,101.662,0.654
14165,4/10/2024 23:00,108.029,16.808,101.616,0.655
14166,4/10/2024 23:15,108.029,16.808,101.638,0.653
14167,4/10/2024 23:30,107.994,16.808,101.594,0.654
14168,4/10/2024 23:45,107.994,16.808,101.601,0.653
14169,4/11/2024 0:00,107.994,16.808,101.608,0.652
14170,4/11/2024 0:15,107.96,16.808,101.571,0.652
14171,4/11/2024 0:30,107.926,16.808,101.516,0.655
14172,4/11/2024 0:45,107.892,16.808,101.494,0.653
14173,4/11/2024 1:00,107.892,16.808,101.461,0.657
14174,4/11/2024 1:15,107.858,16.808,101.454,0.654
14175,4/11/2024 1:30,107.841,16.808,101.432,0.654
14176,4/11/2024 1:45,107.79,16.808,101.394,0.653
14177,4/11/2024 2:00,107.773,16.808,101.335,0.657
14178,4/11/2024 2:15,107.773,16.808,101.394,0.651
14179,4/11/2024 2:30,107.773,16.808,101.361,0.655
14180,4/11/2024 2:45,107.773,16.808,101.343,0.657
14181,4/11/2024 3:00,107.721,16.808,101.33,0.653
14182,4/11/2024 3:15,107.704,16.808,101.278,0.656
14183,4/11/2024 3:30,107.636,16.808,101.245,0.653
14184,4/11/2024 3:45,107.602,16.808,101.175,0.656
14185,4/11/2024 4:00,107.585,16.808,101.182,0.654
14186,4/11/2024 4:15,107.568,16.808,101.16,0.654
14187,4/11/2024 4:30,107.5,16.808,101.098,0.654
14188,4/11/2024 4:45,107.534,16.808,101.091,0.658
14189,4/11/2024 5:00,107.534,16.808,101.128,0.654
14190,4/11/2024 5:15,107.568,16.808,101.165,0.654
14191,4/11/2024 5:30,107.568,16.808,101.165,0.654
14192,4/11/2024 5:45,107.517,16.808,101.121,0.653
14193,4/11/2024 6:00,107.5,16.808,101.118,0.652
14194,4/11/2024 6:15,107.5,16.808,101.119,0.652
14195,4/11/2024 6:30,107.517,16.808,101.131,0.652
14196,4/11/2024 6:45,107.517,16.808,101.157,0.649
14197,4/11/2024 7:00,107.517,16.808,101.154,0.65
14198,4/11/2024 7:15,107.517,16.808,101.146,0.651
14199,4/11/2024 7:30,107.5,16.808,101.154,0.648
14200,4/11/2024 7:45,107.517,16.808,101.146,0.651
14201,4/11/2024 8:00,107.5,16.808,101.143,0.649
14202,4/11/2024 8:15,107.465,16.808,101.135,0.646
14203,4/11/2024 8:30,107.397,16.808,101.057,0.647
14204,4/11/2024 8:45,107.414,16.808,101.093,0.645
